,s_score,Hits,max_feat,avg_feat,max_centr,min_centr,avg_centr,features,all_same,hyd_prop,don_prop,catdon_prop,hydaro_prop,aniacc_prop,clusters,Receptor,hits_actual,Score Type,subset,match_features,quality,quality_pred
3,-1.0501226038958347,-0.7312039468292525,-1.470553314208384,-1.4209267712949598,0.7826062636135859,2.220367252823144,1.4748177489733438,0.0,1.7320508075688774,-1.3737855080103385,-0.7883561227922861,2.075089204173812,-0.7276068751089987,0.0,-1.374368541872553,5HT1B,1,dU,gh,4,1,0
4,1.0204895166205343,-0.7217196352215894,0.20350231525950802,-0.0910895515812443,-0.3551253577805766,-0.17298285321486476,-0.030863600534136667,0.0,-0.5773502691896258,1.0754777972913117,0.4173650061841516,-0.743315535802422,-0.7276068751089987,0.0,-1.374368541872553,5HT2B,3,dE(class),gh,6,1,1
6,1.1421377426646804,-0.7217196352215894,0.8792829968916842,0.7544999133410353,-0.3551253577805766,0.593322445417118,-0.1491482043407755,0.0,1.7320508075688774,1.4836883486511654,-0.7883561227922861,-0.743315535802422,-0.7276068751089987,0.0,-1.374368541872553,5HT2B,3,dU(class),gh,6,1,1
7,-1.6706446794634073,-0.6695559213794428,-1.5497561309669994,-1.519380908961005,0.437318287744545,1.908075022061565,1.3725084838253303,0.0,1.7320508075688774,1.4836883486511654,-0.7883561227922861,-0.743315535802422,-0.7276068751089987,0.0,-1.374368541872553,5HT2B,14,dU,gh,3,0,0
9,-0.6698465216758774,-0.7217196352215894,-0.7066476610597231,-0.8326452937909465,-2.0872831935454417,-1.2210973258330364,-1.8682290625294444,0.0,-0.5773502691896258,-1.3737855080103385,0.4173650061841516,0.867201457261824,2.4253562503633295,0.0,-1.374368541872553,5HT2C,3,dE,gh,5,1,0
15,-0.5602598038416254,-0.7217196352215894,-0.6990976258121882,-0.4251772202140438,0.9307860428261739,-0.3601472222190223,0.033589466707079546,0.0,1.7320508075688774,1.4836883486511654,-0.7883561227922861,-0.743315535802422,-0.7276068751089987,0.0,-1.374368541872553,A2A,3,dU,gh,6,1,0
18,1.14292225397403,-0.7027510120062633,-0.7926860786088675,-0.8292303829989146,-1.9496148015377666,-1.6849931169274053,-2.1618231178817275,0.0,1.7320508075688774,1.4836883486511654,-0.7883561227922861,-0.743315535802422,-0.7276068751089987,0.0,-1.374368541872553,A2C,7,dU(class),gh,6,1,1
27,-0.7089261096488257,-0.7169774794177579,-0.16545735894385455,-0.7319327151400682,-0.114420273890601,0.22296079473074026,0.5219306138287905,0.0,-0.5773502691896258,-0.14915385393077654,-0.7883561227922861,0.867201457261824,-0.7276068751089987,0.0,-1.374368541872553,H1,4,dU,gh,5,1,0
28,0.9231715008593901,-0.7122353236139264,1.0916365148423715,1.6228138524175761,0.2234375716287547,-0.4755608116502675,0.5216298380994183,0.0,-0.5773502691896258,0.6672672459314575,0.4173650061841516,-0.743315535802422,-0.7276068751089987,0.0,-1.374368541872553,M1,5,dE(class),gh,5,1,1
32,0.7471089864887703,-0.7217196352215894,0.009022446652310454,0.13434639296990458,1.1136522483366835,-0.955702374447928,-0.5226206258986984,0.0,-0.5773502691896258,-0.9655749566504845,2.828807264137027,-0.743315535802422,0.8488746876271653,0.0,-1.374368541872553,M2,3,dE(class),gh,5,1,1
33,0.7505097912163355,-0.7312039468292525,1.3845141069264002,0.2504965871292589,0.82070861836039,-0.955702374447928,-0.8484077217689324,0.0,-0.5773502691896258,-0.9655749566504845,2.828807264137027,-0.743315535802422,0.8488746876271653,0.0,-1.374368541872553,M2,1,dE,gh,5,1,1
34,1.14606171189686,-0.6885245445947689,0.21199445816689563,0.242630766392823,-0.37318171362711416,-1.1319377890590163,-0.29134409525674326,0.0,1.7320508075688774,1.4836883486511654,-0.7883561227922861,-0.743315535802422,-0.7276068751089987,0.0,-1.374368541872553,M2,10,dU(class),gh,6,1,1
36,1.1401755226010188,-0.6885245445947689,0.18910504945419382,0.10146792322383316,-0.15230298105799694,-0.20275021219879813,-0.6152410090983809,0.0,-0.5773502691896258,1.0754777972913117,-0.7883561227922861,-0.743315535802422,0.8488746876271653,0.0,-1.374368541872553,M4,10,dE(class),gh,6,0,1
37,1.139334503874429,-0.6837823887909373,0.09255216415982313,0.1610701939097331,-1.0005871329605187,-0.20275021219879813,-0.7493355423386613,0.0,-0.5773502691896258,1.0754777972913117,-0.7883561227922861,-0.743315535802422,0.8488746876271653,0.0,-1.374368541872553,M4,11,dE,gh,6,0,1
38,0.416174239212559,-0.726461791025421,1.048684551215779,0.8861766418255234,0.3527742753107207,-0.6840365293370644,-0.3457205133694434,0.0,-0.5773502691896258,0.2590566945716036,0.4173650061841516,-0.743315535802422,0.8488746876271653,0.0,-1.374368541872553,M4,2,dU(class),gh,6,1,1
42,0.900523328029568,-0.7122353236139264,-1.087799457254515,-0.8798073331951327,-0.33078805930041116,-0.38621115887040336,-0.45001963825011,0.0,-0.5773502691896258,-0.14915385393077654,0.4173650061841516,-0.743315535802422,0.8488746876271653,0.0,-1.374368541872553,OPRD,5,dU(class),gh,6,1,1
43,-1.562489482865904,-0.6695559213794428,-1.6849457089063158,-1.690893469304565,-1.2085612607021758,0.16611080196854724,-0.5926686096390603,0.0,1.7320508075688774,-1.3737855080103385,-0.7883561227922861,2.075089204173812,-0.7276068751089987,0.0,-1.374368541872553,OPRD,14,dU,gh,3,0,0
47,-1.1902609986512205,-0.7312039468292525,1.2142391136511537,1.2429471329542594,0.03598761581536664,-0.19739281183314095,0.6862249820293389,0.0,1.7320508075688774,-1.3737855080103385,-0.7883561227922861,2.075089204173812,-0.7276068751089987,0.0,-1.374368541872553,OPRK,1,dU,gh,4,1,0
